CATEGORIE;DATE;QUART;PDQ;LAT;LONG
Vol dans / sur véhicule à moteur;2017-07-29;soir;20;45.5031767478155;-73.5698074664686
Méfait;2017-07-29;soir;21;45.5189500238301;-73.5665447002965
Méfait;2017-07-29;jour;21;45.5165738415844;-73.5599285914212
Vols qualifiés;2017-07-29;soir;21;45.5118793560232;-73.5680944891291
Introduction;2017-07-29;soir;22;45.5173065281741;-73.5539530208459
Méfait;2017-07-29;jour;22;45.5206145278426;-73.5524527080674
Vol dans / sur véhicule à moteur;2017-07-29;jour;22;45.5281713881805;-73.5502962662525
Vol dans / sur véhicule à moteur;2017-07-29;nuit;23;45.5391280250893;-73.5439247674702
Vol dans / sur véhicule à moteur;2017-07-29;jour;23;45.5377535546164;-73.5421702595181
Introduction;2017-07-29;jour;26;45.5092529295636;-73.6227389758072
Introduction;2017-07-29;nuit;26;45.4857053624712;-73.6256613726406
Méfait;2017-07-29;jour;26;45.5058899816653;-73.634260574694
Vol dans / sur véhicule à moteur;2017-07-29;jour;26;45.4909480055129;-73.6299561182783
Vol de véhicule à moteur;2017-07-29;nuit;26;45.4857053624712;-73.6256613726406
Méfait;2017-07-29;jour;27;45.5579330698278;-73.6628569896434
Vol de véhicule à moteur;2017-07-29;jour;30;45.5632541137137;-73.602171264487
Vol de véhicule à moteur;2017-07-29;soir;30;45.5833607526177;-73.6249854281177
Vols qualifiés;2017-07-29;jour;30;45.5706770214612;-73.6025864266877
Méfait;2017-07-29;soir;31;1;1
Méfait;2017-07-29;soir;31;45.5379739590394;-73.628286563418
Introduction;2017-07-29;jour;35;45.5348986870024;-73.5949869327854
Introduction;2017-07-29;jour;38;45.5168294663543;-73.5828043334719
Introduction;2017-07-29;jour;38;45.5320645912031;-73.5727423753966
Introduction;2017-07-29;jour;38;45.5256740012829;-73.5931042681557
Introduction;2017-07-29;jour;38;45.5246097157303;-73.5789451920592
Introduction;2017-07-29;soir;38;1;1
Méfait;2017-07-29;jour;38;45.5145651606129;-73.5685112051588
Méfait;2017-07-29;jour;38;45.5139102242156;-73.5726124697495
Introduction;2017-07-29;jour;39;45.6094416378607;-73.6354826301217
Vol de véhicule à moteur;2017-07-29;soir;39;45.6079805090427;-73.6162664444385
Méfait;2017-07-29;jour;42;45.5831137866419;-73.6138360751017
Vol dans / sur véhicule à moteur;2017-07-29;jour;42;45.5904996344491;-73.5906633062086
Vol dans / sur véhicule à moteur;2017-07-29;jour;42;45.5957521546656;-73.5808153048864
Vol de véhicule à moteur;2017-07-29;jour;42;45.5820716152218;-73.5974778671761
Introduction;2017-07-29;nuit;44;45.5456195339977;-73.5666367582465
Vol dans / sur véhicule à moteur;2017-07-29;jour;44;45.5455198709895;-73.568503040067
Vol de véhicule à moteur;2017-07-29;nuit;44;45.5601056161844;-73.5744809335563
Méfait;2017-07-29;jour;45;45.6426625926792;-73.5748792963927
Vol de véhicule à moteur;2017-07-29;nuit;45;45.641842024933;-73.5937670886764
Introduction;2017-07-29;jour;48;45.5976711484814;-73.5153430209667
Introduction;2017-07-29;soir;48;45.5976711484814;-73.5153430209667
Introduction;2017-07-29;nuit;48;45.5935458147047;-73.5342127020321
Introduction;2017-07-29;soir;48;45.5915400151239;-73.5253004256806
Méfait;2017-07-29;soir;48;45.6051307340042;-73.5123951157713
Méfait;2017-07-29;soir;48;45.5983582283333;-73.5317944348456
Méfait;2017-07-29;soir;48;45.602726641709;-73.523969244311
Vol de véhicule à moteur;2017-07-29;jour;48;45.5890546338721;-73.5173983595686
Méfait;2017-07-29;soir;49;45.6675353749322;-73.5034041880899
Méfait;2017-07-28;jour;1;45.4398882699525;-73.886046471441
Introduction;2017-07-28;jour;3;45.4726054788605;-73.8674576358723
Introduction;2017-07-28;soir;3;45.5029785924482;-73.8330791336838
Introduction;2017-07-28;jour;3;45.5074359387367;-73.8654742339243
Vol de véhicule à moteur;2017-07-28;jour;3;45.4710401194633;-73.8715638578532
Méfait;2017-07-28;jour;4;45.4852014018311;-73.8036039880152
Introduction;2017-07-28;jour;5;45.4415624471778;-73.7311865889173
Introduction;2017-07-28;jour;5;45.4513645776198;-73.7689803359423
Vol dans / sur véhicule à moteur;2017-07-28;jour;5;45.479582878598;-73.8017834085016
Introduction;2017-07-28;soir;7;45.4873983834805;-73.7490125346887
Méfait;2017-07-28;jour;7;45.5297313244064;-73.6742026756497
Vol dans / sur véhicule à moteur;2017-07-28;soir;7;45.5087096121141;-73.731608166843
Méfait;2017-07-28;soir;8;45.4385910864403;-73.6934504387016
Introduction;2017-07-28;jour;9;45.4808111088224;-73.6482305072852
Introduction;2017-07-28;soir;9;45.4791020440467;-73.6333240220925
Méfait;2017-07-28;jour;9;45.4660089881624;-73.6534457929373
Vol dans / sur véhicule à moteur;2017-07-28;jour;12;45.4872102498729;-73.5868694517892
Vol dans / sur véhicule à moteur;2017-07-28;soir;12;45.4938211057063;-73.5792584633433
Vol dans / sur véhicule à moteur;2017-07-28;jour;12;45.4951662709765;-73.5798184967401
Introduction;2017-07-28;nuit;13;45.4288784056748;-73.6020517721929
Introduction;2017-07-28;soir;15;45.4800534167158;-73.5854337270891
Introduction;2017-07-28;jour;15;45.4532683096328;-73.5985940519443
Méfait;2017-07-28;jour;15;45.4587862613458;-73.5961169801697
Méfait;2017-07-28;nuit;15;45.4826495893771;-73.5756607352819
Méfait;2017-07-28;jour;16;45.4629257982309;-73.5702499898766
Vol de véhicule à moteur;2017-07-28;nuit;16;45.4705154872846;-73.5717196749022
Vol de véhicule à moteur;2017-07-28;nuit;16;45.4669013988156;-73.5358191487204
Vol de véhicule à moteur;2017-07-28;nuit;20;45.4913182911484;-73.56144006294
Vol dans / sur véhicule à moteur;2017-07-28;soir;21;45.5140843539584;-73.564163051148
Méfait;2017-07-28;jour;22;45.5330115051501;-73.5526487914427
Introduction;2017-07-28;jour;23;45.5596520709545;-73.5394901313909
Méfait;2017-07-28;soir;23;45.5464544181224;-73.5439862963324
Vol de véhicule à moteur;2017-07-28;nuit;23;45.5453306687705;-73.5487684638403
Introduction;2017-07-28;nuit;26;45.4973469663579;-73.6538690898113
Introduction;2017-07-28;nuit;26;45.5091194111028;-73.6296462922864
Vol dans / sur véhicule à moteur;2017-07-28;jour;26;45.4882505649947;-73.6336308784964
Vol de véhicule à moteur;2017-07-28;nuit;27;45.5665416126325;-73.655511561499
Vol de véhicule à moteur;2017-07-28;nuit;27;45.5728957444392;-73.6390022298545
Vol dans / sur véhicule à moteur;2017-07-28;jour;30;45.5732978836609;-73.6048047497622
Vol dans / sur véhicule à moteur;2017-07-28;jour;30;45.5709838174001;-73.6198875317007
Vol de véhicule à moteur;2017-07-28;soir;31;45.5400618201977;-73.63065651358
Vol dans / sur véhicule à moteur;2017-07-28;jour;35;45.5416853763485;-73.6126523860791
Vol dans / sur véhicule à moteur;2017-07-28;jour;35;45.5400078133206;-73.5995814954377
Introduction;2017-07-28;jour;38;45.5069771910303;-73.5721068483122
Introduction;2017-07-28;soir;38;45.5069771910303;-73.5721068483122
Introduction;2017-07-28;nuit;38;45.536839310983;-73.5634936943678
Méfait;2017-07-28;jour;38;45.5223090783303;-73.5811142522048
Introduction;2017-07-28;nuit;39;45.5945276743494;-73.6358226451425
Méfait;2017-07-28;jour;39;45.5927560647432;-73.6339324119979
Méfait;2017-07-28;soir;39;45.587631534266;-73.6414815877383
Vol dans / sur véhicule à moteur;2017-07-28;jour;39;45.609318302746;-73.6281565089264
Vol de véhicule à moteur;2017-07-28;nuit;39;45.5938757418702;-73.6266645930212
Vol de véhicule à moteur;2017-07-28;jour;39;45.5976566601042;-73.6295283312632
Introduction;2017-07-28;jour;42;45.5956446785995;-73.6130631038166
Introduction;2017-07-28;jour;42;45.5996341531652;-73.5999397749466
Introduction;2017-07-28;jour;42;45.5791437064775;-73.6117860151243
Vol dans / sur véhicule à moteur;2017-07-28;jour;42;45.5960128075172;-73.6138693567191
Vol dans / sur véhicule à moteur;2017-07-28;jour;45;45.6271875839946;-73.5956327675207
Vol dans / sur véhicule à moteur;2017-07-28;jour;45;45.633394435957;-73.5868570905303
Vol de véhicule à moteur;2017-07-28;nuit;45;45.6346245853555;-73.6016136998779
Introduction;2017-07-28;soir;46;45.5963991325178;-73.5540237907298
Vol dans / sur véhicule à moteur;2017-07-28;jour;46;45.5953916109635;-73.551194367551
Méfait;2017-07-28;jour;48;45.6028787970692;-73.5105403694546
Vol de véhicule à moteur;2017-07-28;nuit;48;45.5932879012022;-73.565985711802
Introduction;2017-07-28;jour;49;45.6479140400486;-73.495562391366
Introduction;2017-07-27;soir;1;45.4136024465998;-73.9286284310402
Introduction;2017-07-27;jour;1;45.4318267121668;-73.846290484137
Introduction;2017-07-27;soir;3;1;1
Méfait;2017-07-27;jour;3;45.4704212872982;-73.8723119613829
Vol dans / sur véhicule à moteur;2017-07-27;soir;4;45.483280769518;-73.7959928085259
Vol dans / sur véhicule à moteur;2017-07-27;jour;4;45.4806536310961;-73.8447329378215
Vols qualifiés;2017-07-27;soir;4;45.4821519419743;-73.794892326418
Introduction;2017-07-27;jour;5;45.4493724610712;-73.8181293189703
Vol de véhicule à moteur;2017-07-27;nuit;5;45.448547659434;-73.7538322492696
Introduction;2017-07-27;jour;7;45.5175619049201;-73.6879153169702
Méfait;2017-07-27;jour;7;45.4807162777385;-73.6980490143724
Méfait;2017-07-27;soir;7;45.4857901308694;-73.6977281633226
Méfait;2017-07-27;nuit;7;45.4971567362476;-73.6745176153045
Méfait;2017-07-27;jour;7;45.5163675662249;-73.6632130807582
Vol de véhicule à moteur;2017-07-27;nuit;7;45.4925997586742;-73.7014739236836
Vol de véhicule à moteur;2017-07-27;jour;7;45.4925997586742;-73.7014739236836
Vol de véhicule à moteur;2017-07-27;soir;8;45.4388027543173;-73.6646153077435
Méfait;2017-07-27;jour;9;45.4768981507237;-73.6637366830467
Vol dans / sur véhicule à moteur;2017-07-27;nuit;9;45.4563917820254;-73.6697904657783
Vol dans / sur véhicule à moteur;2017-07-27;jour;10;45.5326331883587;-73.6885132003238
Méfait;2017-07-27;jour;11;45.4696929571505;-73.6112991459619
Vol dans / sur véhicule à moteur;2017-07-27;jour;11;45.4661569208555;-73.6357094765065
Introduction;2017-07-27;jour;12;45.4795030004611;-73.598068322826
Vol dans / sur véhicule à moteur;2017-07-27;jour;12;45.4945625843925;-73.580535141223
Méfait;2017-07-27;soir;13;45.4352152264082;-73.6055647606795
Méfait;2017-07-27;soir;13;45.4290799525034;-73.621393208002
Vol dans / sur véhicule à moteur;2017-07-27;jour;13;45.4213310169173;-73.6306207516593
Vol dans / sur véhicule à moteur;2017-07-27;jour;13;45.4344141584685;-73.6099712158641
Vol de véhicule à moteur;2017-07-27;nuit;13;45.4358653619504;-73.6291348944031
Vol de véhicule à moteur;2017-07-27;jour;13;45.438462264432;-73.6201315381354
Vol dans / sur véhicule à moteur;2017-07-27;soir;15;45.4838114588467;-73.5703866467862
Vol dans / sur véhicule à moteur;2017-07-27;jour;16;45.4578568304518;-73.5674530788803
Vol dans / sur véhicule à moteur;2017-07-27;soir;16;45.4568537478907;-73.5501095165097
Introduction;2017-07-27;soir;20;45.4922052751446;-73.565382646365
Méfait;2017-07-27;jour;20;45.500741119892;-73.5652954801729
Vol dans / sur véhicule à moteur;2017-07-27;nuit;20;45.4956613106502;-73.5792508473789
Introduction;2017-07-27;jour;21;45.5101309642558;-73.5525136796064
Introduction;2017-07-27;jour;21;45.5139905870352;-73.5571358774884
Vol dans / sur véhicule à moteur;2017-07-27;jour;21;1;1
Introduction;2017-07-27;jour;22;45.5232826778969;-73.5517459146884
Vol de véhicule à moteur;2017-07-27;soir;22;45.5301176506405;-73.5544550607186
Vols qualifiés;2017-07-27;jour;22;45.5236430894529;-73.5514099954029
Méfait;2017-07-27;jour;23;45.5452730071524;-73.5400675052011
Vol dans / sur véhicule à moteur;2017-07-27;jour;23;45.5534009803577;-73.5306470573193
Vol dans / sur véhicule à moteur;2017-07-27;nuit;23;45.5518167023538;-73.5402490407928
Vol dans / sur véhicule à moteur;2017-07-27;jour;23;45.5510645790021;-73.5352539324738
Introduction;2017-07-27;nuit;24;1;1
Introduction;2017-07-27;jour;24;1;1
Méfait;2017-07-27;soir;24;45.5150932557538;-73.6157715298982
Vol dans / sur véhicule à moteur;2017-07-27;soir;24;1;1
Vol dans / sur véhicule à moteur;2017-07-27;jour;24;1;1
Méfait;2017-07-27;jour;26;45.4892826277176;-73.6314568480458
Méfait;2017-07-27;jour;26;45.4986494283489;-73.6274591861761
Vol dans / sur véhicule à moteur;2017-07-27;jour;26;45.4932359742803;-73.6543422751686
Vol dans / sur véhicule à moteur;2017-07-27;soir;26;45.4992686589134;-73.6225053334605
Vol dans / sur véhicule à moteur;2017-07-27;soir;26;45.4867865322587;-73.6251320406155
Vol dans / sur véhicule à moteur;2017-07-27;nuit;30;45.5683007842634;-73.6020084976596
Vol de véhicule à moteur;2017-07-27;jour;30;45.5747243545656;-73.6323511961869
Introduction;2017-07-27;jour;31;45.5440105767883;-73.6154331964605
Méfait;2017-07-27;soir;35;45.5430560781947;-73.6065194858995
Introduction;2017-07-27;soir;38;45.5075757496712;-73.5753256793866
Introduction;2017-07-27;jour;38;45.5092153619934;-73.5768508227994
Introduction;2017-07-27;soir;38;45.5075757496712;-73.5753256793866
Vol dans / sur véhicule à moteur;2017-07-27;soir;38;45.5223090783303;-73.5811142522048
Vol dans / sur véhicule à moteur;2017-07-27;jour;38;45.5239448595608;-73.5884283043526
Vol de véhicule à moteur;2017-07-27;jour;38;45.5342595718396;-73.5738702602999
Vol de véhicule à moteur;2017-07-27;jour;38;45.5198441765878;-73.5661586073559
Méfait;2017-07-27;nuit;42;45.5834376299445;-73.5720180056925
Vol dans / sur véhicule à moteur;2017-07-27;soir;42;45.572122596432;-73.5937555107441
Vol de véhicule à moteur;2017-07-27;soir;42;45.5901313403234;-73.5954071519646
Introduction;2017-07-27;jour;44;45.5504526679421;-73.5926687511781
Introduction;2017-07-27;soir;44;45.5577257641898;-73.5839379240772
Méfait;2017-07-27;jour;44;45.5507950702584;-73.5852064627848
Méfait;2017-07-27;jour;44;45.5402342426774;-73.559051610642
Méfait;2017-07-27;jour;44;45.5654540032225;-73.5724218629751
Méfait;2017-07-27;jour;44;45.5572562254612;-73.579595228346
Vol de véhicule à moteur;2017-07-27;nuit;44;45.5577257641898;-73.5839379240772
Vol de véhicule à moteur;2017-07-27;jour;45;45.664081321462;-73.5465951162995
Introduction;2017-07-27;soir;46;45.6160157321684;-73.5692368058392
Méfait;2017-07-27;jour;46;45.6008490853884;-73.5764098759948
Vol dans / sur véhicule à moteur;2017-07-27;soir;46;45.6137540406558;-73.5681265605207
Vol dans / sur véhicule à moteur;2017-07-27;jour;48;45.5995875685117;-73.5106538248219
Vol de véhicule à moteur;2017-07-27;nuit;48;45.5747049805355;-73.5480580808822
Vol dans / sur véhicule à moteur;2017-07-27;soir;49;45.6322964655197;-73.5038393671355
Introduction;2017-07-26;jour;1;45.4399996900928;-73.8536443333112
Méfait;2017-07-26;jour;1;45.4420931109025;-73.9001033452918
Vol dans / sur véhicule à moteur;2017-07-26;jour;1;45.43396348274;-73.8819502221797
Introduction;2017-07-26;jour;3;1;1
Méfait;2017-07-26;nuit;3;45.5036644388944;-73.7724644403795
Méfait;2017-07-26;soir;4;45.489458660754;-73.8279116489597
Méfait;2017-07-26;jour;7;45.5266816565922;-73.6904267033844
Vol de véhicule à moteur;2017-07-26;soir;7;45.4807162777385;-73.6980490143724
Vol dans / sur véhicule à moteur;2017-07-26;jour;8;45.4419496366674;-73.7051413367142
Méfait;2017-07-26;jour;10;45.5338438573163;-73.6589477416099
Vol dans / sur véhicule à moteur;2017-07-26;jour;10;45.5387918974925;-73.7021062339777
Méfait;2017-07-26;soir;11;45.4712048950657;-73.6019637877536
Méfait;2017-07-26;jour;11;45.4758598677785;-73.60702267656
Méfait;2017-07-26;nuit;11;45.4648638745224;-73.6150853641741
Méfait;2017-07-26;soir;11;45.4716205044953;-73.6137557500967
Vols qualifiés;2017-07-26;jour;11;45.4564122653178;-73.6487011906179
Introduction;2017-07-26;jour;12;45.4951662709765;-73.5798184967401
Introduction;2017-07-26;nuit;12;45.4935747864895;-73.5817045498926
Méfait;2017-07-26;soir;12;45.4938211057063;-73.5792584633433
Méfait;2017-07-26;jour;13;45.4323490129685;-73.6425205149393
Vol dans / sur véhicule à moteur;2017-07-26;nuit;13;45.4325888430869;-73.6176104834133
Méfait;2017-07-26;soir;15;45.4552316806161;-73.5937907523009
Vol dans / sur véhicule à moteur;2017-07-26;jour;15;45.4837410151134;-73.5833004603737
Vol de véhicule à moteur;2017-07-26;jour;15;45.478952514339;-73.5702233686395
Méfait;2017-07-26;jour;16;45.4532188855517;-73.5463288347528
Introduction;2017-07-26;nuit;20;45.5063997773267;-73.5764428011221
Vol dans / sur véhicule à moteur;2017-07-26;nuit;20;45.4995332523524;-73.5761503004438
Vol dans / sur véhicule à moteur;2017-07-26;soir;20;45.4966795454747;-73.5787851389051
Vol dans / sur véhicule à moteur;2017-07-26;soir;20;45.4908974653807;-73.5664933880672
Méfait;2017-07-26;jour;21;45.5038938995229;-73.5574236484578
Vol dans / sur véhicule à moteur;2017-07-26;soir;21;45.5064886456848;-73.556366116911
Introduction;2017-07-26;jour;22;45.5313255946793;-73.5570533719433
Introduction;2017-07-26;soir;23;45.549505760705;-73.5417344357396
Introduction;2017-07-26;soir;23;45.5422161581248;-73.5542670512514
Introduction;2017-07-26;nuit;23;45.5364550754955;-73.5416180454559
Introduction;2017-07-26;soir;24;45.5158822345241;-73.5944552433662
Vol dans / sur véhicule à moteur;2017-07-26;soir;24;1;1
Vol dans / sur véhicule à moteur;2017-07-26;jour;24;45.5231086487321;-73.608577542578
Introduction;2017-07-26;jour;26;45.4879431446461;-73.6392855745175
Vol dans / sur véhicule à moteur;2017-07-26;soir;26;45.4910958335571;-73.6463319578608
Vol de véhicule à moteur;2017-07-26;nuit;26;45.4998941114077;-73.654700233118
Vol de véhicule à moteur;2017-07-26;nuit;26;45.498781782459;-73.6561853141742
Introduction;2017-07-26;jour;27;45.5464021488798;-73.6807121664064
Méfait;2017-07-26;jour;27;45.5455262064424;-73.6396746252592
Méfait;2017-07-26;jour;27;45.5423987612423;-73.6437155382247
Méfait;2017-07-26;jour;27;45.5722338920926;-73.6599164428773
Vol de véhicule à moteur;2017-07-26;nuit;27;45.5787837801197;-73.648701542073
Introduction;2017-07-26;soir;30;45.5822737620064;-73.6268751471912
Méfait;2017-07-26;soir;30;45.5691769446019;-73.6364193547779
Vol dans / sur véhicule à moteur;2017-07-26;jour;30;45.5725814810137;-73.6381169935585
Vol dans / sur véhicule à moteur;2017-07-26;jour;30;45.5619560130692;-73.6112001881223
Vol de véhicule à moteur;2017-07-26;nuit;30;45.5571357733532;-73.6021814257508
Méfait;2017-07-26;soir;31;45.5481088526582;-73.6019182054264
Vol de véhicule à moteur;2017-07-26;nuit;31;45.5400789126725;-73.6234102558394
Vols qualifiés;2017-07-26;nuit;31;45.5394201569779;-73.6426887002565
Introduction;2017-07-26;nuit;35;45.5406870418642;-73.6131634283435
Introduction;2017-07-26;jour;35;45.5393636228147;-73.6050142504727
Vol dans / sur véhicule à moteur;2017-07-26;soir;35;45.5318194155523;-73.6025906958548
Vol dans / sur véhicule à moteur;2017-07-26;jour;35;45.5485227020648;-73.5967688624646
